name,variation,buy_price,sell_price,size,source,filename
palm-tree lamp,Tropical,,3280,1.5x1.5,Crafting,FtrPalmtreelamp_Remake_1_0
palm-tree lamp,Cute,,3280,1.5x1.5,Crafting,FtrPalmtreelamp_Remake_2_0
palm-tree lamp,Cool,,3280,1.5x1.5,Crafting,FtrPalmtreelamp_Remake_3_0
pansy table,Yellow,,760,1x1,Crafting,FtrFlowerTableS_Remake_0_0
pansy table,Red,,760,1x1,Crafting,FtrFlowerTableS_Remake_1_0
pansy table,White,,760,1x1,Crafting,FtrFlowerTableS_Remake_2_0
pants press,Brown,1900,475,1x1,Nook's Cranny,FtrPantspresser_Remake_0_0
pants press,Black,1900,475,1x1,Nook's Cranny,FtrPantspresser_Remake_1_0
pants press,Gray,1900,475,1x1,Nook's Cranny,FtrPantspresser_Remake_2_0
Papa bear,Cream,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_0_0
Papa bear,Cream,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_0_1
Papa bear,Cream,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_0_2
Papa bear,Cream,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_0_3
Papa bear,Caramel mocha,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_1_0
Papa bear,Caramel mocha,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_1_1
Papa bear,Caramel mocha,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_1_2
Papa bear,Caramel mocha,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_1_3
Papa bear,Choco,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_2_0
Papa bear,Choco,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_2_1
Papa bear,Choco,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_2_2
Papa bear,Choco,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_2_3
Papa bear,Floral,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_3_0
Papa bear,Floral,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_3_1
Papa bear,Floral,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_3_2
Papa bear,Floral,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_3_3
Papa bear,Checkered,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_4_0
Papa bear,Checkered,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_4_1
Papa bear,Checkered,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_4_2
Papa bear,Checkered,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_4_3
Papa bear,Tweed,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_5_0
Papa bear,Tweed,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_5_1
Papa bear,Tweed,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_5_2
Papa bear,Tweed,8500,2125,2x2,Nook's Cranny,FtrBearL_Remake_5_3
Papa panda,NA,8500,2125,2x2,Nook's Cranny,FtrPandaL
paper lantern,Natural wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_0_0
paper lantern,Natural wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_0_1
paper lantern,Natural wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_0_2
paper lantern,Natural wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_0_3
paper lantern,Natural wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_0_4
paper lantern,Dark wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_1_0
paper lantern,Dark wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_1_1
paper lantern,Dark wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_1_2
paper lantern,Dark wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_1_3
paper lantern,Dark wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_1_4
paper lantern,Orange wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_2_0
paper lantern,Orange wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_2_1
paper lantern,Orange wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_2_2
paper lantern,Orange wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_2_3
paper lantern,Orange wood,780,195,1x1,Nook's Cranny,FtrLampJapan_Remake_2_4
parabolic antenna,Plain,,20000,3x3,Nook Miles Shop,FtrParabolicantenna_Remake_0_0
parabolic antenna,Red logo,,20000,3x3,Nook Miles Shop,FtrParabolicantenna_Remake_1_0
parabolic antenna,Green logo,,20000,3x3,Nook Miles Shop,FtrParabolicantenna_Remake_2_0
park clock,Black,,12000,1x1,Nook Miles Shop,FtrParkclock_Remake_0_0
park clock,Silver,,12000,1x1,Nook Miles Shop,FtrParkclock_Remake_1_0
park clock,White,,12000,1x1,Nook Miles Shop,FtrParkclock_Remake_2_0
park clock,Brown,,12000,1x1,Nook Miles Shop,FtrParkclock_Remake_3_0
peach chair,White peach,,2600,1x1,Crafting,FtrFruitsChairPeach_Remake_0_0
peach chair,Yellow peach,,2600,1x1,Crafting,FtrFruitsChairPeach_Remake_1_0
pear bed,La France,,2720,2x1,Crafting,FtrFruitsBedS_Remake_0_0
pear bed,Le Lectier,,2720,2x1,Crafting,FtrFruitsBedS_Remake_1_0
pear wardrobe,La France,,2600,1x1,Crafting,FtrFruitsClosetLR_Remake_0_0
pear wardrobe,Le Lectier,,2600,1x1,Crafting,FtrFruitsClosetLR_Remake_1_0
pet bed,Natural,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_0_0
pet bed,Natural,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_0_1
pet bed,Natural,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_0_2
pet bed,Natural,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_0_3
pet bed,Natural,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_0_4
pet bed,Dark brown,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_1_0
pet bed,Dark brown,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_1_1
pet bed,Dark brown,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_1_2
pet bed,Dark brown,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_1_3
pet bed,Dark brown,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_1_4
pet bed,White,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_2_0
pet bed,White,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_2_1
pet bed,White,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_2_2
pet bed,White,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_2_3
pet bed,White,1100,275,1x1,Nook's Cranny,FtrPetBed_Remake_2_4
phone box,Red,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_0_0
phone box,Green,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_1_0
phone box,Blue,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_2_0
phone box,Yellow,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_3_0
phone box,Brown,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_4_0
phone box,White,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_5_0
phone box,Black,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_6_0
phone box,Gold,,12000,1x1,Nook Miles Shop,FtrTelephonebox_Remake_7_0
piano bench,Black,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_0_0
piano bench,Red,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_1_0
piano bench,White,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_2_0
piano bench,Blue,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_3_0
piano bench,Brown,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_4_0
piano bench,Green,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_5_0
piano bench,Light green,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_6_0
piano bench,Camel,990,247,1x1,Nook's Cranny,FtrPianochair_Remake_7_0
pile of leaves,NA,,1300,1.5x1.5,Crafting,FtrFallenleaves
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_0
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_1
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_2
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_3
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_4
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_5
pile of zen cushions,NA,,750,1x1,Crafting,FtrCushionJapanPile_Remake_0_6
pinball machine,White,2700,675,1x1,Nook's Cranny,FtrPinball_Remake_0_0
pinball machine,Red,2700,675,1x1,Nook's Cranny,FtrPinball_Remake_1_0
pinball machine,Blue,2700,675,1x1,Nook's Cranny,FtrPinball_Remake_2_0
pinball machine,Black,2700,675,1x1,Nook's Cranny,FtrPinball_Remake_3_0
pinball machine,Brown,2700,675,1x1,Nook's Cranny,FtrPinball_Remake_4_0
Pisces lamp,NA,,22050,1x1,Crafting,FtrZodiacPisces
plain sink,Natural,,2270,1x1,Crafting,FtrWashstandBowl_Remake_0_0
plain sink,Brown wood,,2270,1x1,Crafting,FtrWashstandBowl_Remake_1_0
plain sink,Dark wood,,2270,1x1,Crafting,FtrWashstandBowl_Remake_2_0
plain sink,White wood & tile,,2270,1x1,Crafting,FtrWashstandBowl_Remake_3_0
plain sink,Gray wood & tile,,2270,1x1,Crafting,FtrWashstandBowl_Remake_4_0
plain sink,Black wood & tile,,2270,1x1,Crafting,FtrWashstandBowl_Remake_5_0
plain wooden shop sign,Natural,,720,1x1,Crafting,FtrSignWood_Remake_0_0
plain wooden shop sign,Natural,,720,1x1,Crafting,FtrSignWood_Remake_0_1
plain wooden shop sign,Natural,,720,1x1,Crafting,FtrSignWood_Remake_0_2
plain wooden shop sign,Natural,,720,1x1,Crafting,FtrSignWood_Remake_0_3
plain wooden shop sign,White,,720,1x1,Crafting,FtrSignWood_Remake_1_0
plain wooden shop sign,White,,720,1x1,Crafting,FtrSignWood_Remake_1_1
plain wooden shop sign,White,,720,1x1,Crafting,FtrSignWood_Remake_1_2
plain wooden shop sign,White,,720,1x1,Crafting,FtrSignWood_Remake_1_3
plain wooden shop sign,Dark wood,,720,1x1,Crafting,FtrSignWood_Remake_2_0
plain wooden shop sign,Dark wood,,720,1x1,Crafting,FtrSignWood_Remake_2_1
plain wooden shop sign,Dark wood,,720,1x1,Crafting,FtrSignWood_Remake_2_2
plain wooden shop sign,Dark wood,,720,1x1,Crafting,FtrSignWood_Remake_2_3
plastic pool,Blue,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_0_0
plastic pool,Pink,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_1_0
plastic pool,Green,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_2_0
plastic pool,Orange,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_3_0
plastic pool,Colorful,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_4_0
plastic pool,Polka dots,3100,775,2x2,Nook's Cranny,FtrGardenpool_Remake_5_0
playground gym,Colorful,,15000,2x2,Nook Miles Shop,FtrJunglegym_Remake_0_0
playground gym,Monotone,,15000,2x2,Nook Miles Shop,FtrJunglegym_Remake_1_0
playground gym,Red,,15000,2x2,Nook Miles Shop,FtrJunglegym_Remake_2_0
playground gym,Blue,,15000,2x2,Nook Miles Shop,FtrJunglegym_Remake_3_0
playground gym,Green,,15000,2x2,Nook Miles Shop,FtrJunglegym_Remake_4_0
podium,NA,3400,850,1x1,Nook's Cranny,FtrLectern
pond stone,White,,1500,2x1,Crafting,FtrStonewaterbowl_Remake_0_0
pond stone,Mossy,,1500,2x1,Crafting,FtrStonewaterbowl_Remake_1_0
pool,White,,25000,3x3,Nook Miles Shop,FtrPool_Remake_0_0
pool,Brown,,25000,3x3,Nook Miles Shop,FtrPool_Remake_1_0
pool,Gray,,25000,3x3,Nook Miles Shop,FtrPool_Remake_2_0
poolside bed,Light brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_0_0
poolside bed,Light brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_0_1
poolside bed,Light brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_0_2
poolside bed,Light brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_0_3
poolside bed,Light brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_0_4
poolside bed,Brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_1_0
poolside bed,Brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_1_1
poolside bed,Brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_1_2
poolside bed,Brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_1_3
poolside bed,Brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_1_4
poolside bed,Dark brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_2_0
poolside bed,Dark brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_2_1
poolside bed,Dark brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_2_2
poolside bed,Dark brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_2_3
poolside bed,Dark brown,3400,850,2x1,Nook's Cranny,FtrPoolsidebed_Remake_2_4
popcorn machine,Red,4900,1225,1x1,Nook's Cranny,FtrPopcornmachine_Remake_0_0
popcorn machine,Green,4900,1225,1x1,Nook's Cranny,FtrPopcornmachine_Remake_1_0
popcorn machine,Pink,4900,1225,1x1,Nook's Cranny,FtrPopcornmachine_Remake_2_0
popcorn machine,Blue,4900,1225,1x1,Nook's Cranny,FtrPopcornmachine_Remake_3_0
popcorn machine,Black,4900,1225,1x1,Nook's Cranny,FtrPopcornmachine_Remake_4_0
portable toilet,Mint,,5000,1x1,Nook Miles Shop,FtrWCPortable_Remake_0_0
portable toilet,Red,,5000,1x1,Nook Miles Shop,FtrWCPortable_Remake_1_0
portable toilet,Blue,,5000,1x1,Nook Miles Shop,FtrWCPortable_Remake_2_0
portable toilet,Yellow-green,,5000,1x1,Nook Miles Shop,FtrWCPortable_Remake_3_0
portable toilet,Gray,,5000,1x1,Nook Miles Shop,FtrWCPortable_Remake_4_0
public bench,Blue,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_0_0
public bench,Green,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_1_0
public bench,Red,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_2_0
public bench,White,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_3_0
public bench,Blue & yellow,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_4_0
public bench,Green & orange,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_5_0
public bench,Light blue & pink,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_6_0
public bench,Monotone,,10000,2x1,Nook Miles Shop,FtrPublicbench_Remake_7_0
pull-up-bar stand,Black,4800,1200,1x1,Nook's Cranny,FtrPullupstand_Remake_0_0
pull-up-bar stand,Red,4800,1200,1x1,Nook's Cranny,FtrPullupstand_Remake_1_0
pull-up-bar stand,Yellow,4800,1200,1x1,Nook's Cranny,FtrPullupstand_Remake_2_0
pull-up-bar stand,Blue,4800,1200,1x1,Nook's Cranny,FtrPullupstand_Remake_3_0
punching bag,Red,3800,950,1x1,Nook's Cranny,FtrSandbag_Remake_0_0
punching bag,Blue,3800,950,1x1,Nook's Cranny,FtrSandbag_Remake_1_0
punching bag,Black,3800,950,1x1,Nook's Cranny,FtrSandbag_Remake_2_0
pyramid,NA,,2300,3x3,Gulliver,FtrPyramid
raccoon figurine,NA,,1200,1x1,Crafting,FtrOrnamentTanuki
rattan armchair,Brown,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_0_0
rattan armchair,Reddish brown,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_1_0
rattan armchair,Light brown,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_2_0
rattan armchair,White,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_3_0
rattan armchair,Gray,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_4_0
rattan armchair,Black,3200,800,1x1,Nook's Cranny,FtrRattanChairS_Remake_5_0
rattan bed,Brown,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_0_0
rattan bed,Reddish brown,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_1_0
rattan bed,Light brown,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_2_0
rattan bed,White,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_3_0
rattan bed,Gray,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_4_0
rattan bed,Black,7200,1800,2x2,Nook's Cranny,FtrRattanBedW_Remake_5_0
rattan end table,Brown,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_0_0
rattan end table,Reddish brown,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_1_0
rattan end table,Light brown,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_2_0
rattan end table,White,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_3_0
rattan end table,Gray,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_4_0
rattan end table,Black,4300,1075,1x1,Nook's Cranny,FtrRattanTableS_Remake_5_0
rattan low table,Brown,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_0_0
rattan low table,Reddish brown,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_1_0
rattan low table,Light brown,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_2_0
rattan low table,White,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_3_0
rattan low table,Gray,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_4_0
rattan low table,Black,2900,725,2x1,Nook's Cranny,FtrRattanTableM_Remake_5_0
rattan stool,Brown,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_0_0
rattan stool,Reddish brown,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_1_0
rattan stool,Light brown,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_2_0
rattan stool,White,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_3_0
rattan stool,Gray,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_4_0
rattan stool,Black,2900,725,1x1,Nook's Cranny,FtrRattanStool_Remake_5_0
rattan vanity,Brown,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_0_0
rattan vanity,Reddish brown,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_1_0
rattan vanity,Light brown,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_2_0
rattan vanity,White,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_3_0
rattan vanity,Gray,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_4_0
rattan vanity,Black,5900,1475,1x1,Nook's Cranny,FtrRattanDresser_Remake_5_0
rattan wardrobe,Brown,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_0_0
rattan wardrobe,Reddish brown,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_1_0
rattan wardrobe,Light brown,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_2_0
rattan wardrobe,White,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_3_0
rattan wardrobe,Gray,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_4_0
rattan wardrobe,Black,6900,1725,1x1,Nook's Cranny,FtrRattanClosetLR_Remake_5_0
rattan waste bin,Brown,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_0_0
rattan waste bin,Reddish brown,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_1_0
rattan waste bin,Light brown,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_2_0
rattan waste bin,White,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_3_0
rattan waste bin,Gray,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_4_0
rattan waste bin,Black,1000,250,1x1,Nook's Cranny,FtrRattanTrashbox_Remake_5_0
red corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerRed_Remake_0_0
red corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerRed_Remake_0_1
red corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerRed_Remake_0_2
red corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerRed_Remake_0_3
red corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerRed_Remake_0_4
red-leaf pile,NA,,1280,1.5x1.5,Crafting,FtrFallenleavesRed
refrigerator,White,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_0_0
refrigerator,White,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_0_1
refrigerator,White,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_0_2
refrigerator,White,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_0_3
refrigerator,White,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_0_4
refrigerator,Red,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_1_0
refrigerator,Red,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_1_1
refrigerator,Red,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_1_2
refrigerator,Red,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_1_3
refrigerator,Red,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_1_4
refrigerator,Pink,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_2_0
refrigerator,Pink,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_2_1
refrigerator,Pink,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_2_2
refrigerator,Pink,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_2_3
refrigerator,Pink,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_2_4
refrigerator,Yellow,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_3_0
refrigerator,Yellow,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_3_1
refrigerator,Yellow,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_3_2
refrigerator,Yellow,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_3_3
refrigerator,Yellow,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_3_4
refrigerator,Blue,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_4_0
refrigerator,Blue,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_4_1
refrigerator,Blue,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_4_2
refrigerator,Blue,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_4_3
refrigerator,Blue,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_4_4
refrigerator,Brown,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_5_0
refrigerator,Brown,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_5_1
refrigerator,Brown,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_5_2
refrigerator,Brown,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_5_3
refrigerator,Brown,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_5_4
refrigerator,Black,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_6_0
refrigerator,Black,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_6_1
refrigerator,Black,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_6_2
refrigerator,Black,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_6_3
refrigerator,Black,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_6_4
refrigerator,Silver,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_7_0
refrigerator,Silver,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_7_1
refrigerator,Silver,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_7_2
refrigerator,Silver,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_7_3
refrigerator,Silver,5100,1275,1x1,Nook's Cranny,FtrRefrigerator_Remake_7_4
retro fan,Blue,2100,525,1x1,Nook's Cranny,FtrFanRetro_Remake_0_0
retro fan,Green,2100,525,1x1,Nook's Cranny,FtrFanRetro_Remake_1_0
retro fan,Orange,2100,525,1x1,Nook's Cranny,FtrFanRetro_Remake_2_0
retro gas pump,Red,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_0_0
retro gas pump,Red,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_0_1
retro gas pump,Red,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_0_2
retro gas pump,Green,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_1_0
retro gas pump,Green,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_1_1
retro gas pump,Green,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_1_2
retro gas pump,Yellow,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_2_0
retro gas pump,Yellow,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_2_1
retro gas pump,Yellow,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_2_2
retro gas pump,White,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_3_0
retro gas pump,White,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_3_1
retro gas pump,White,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_3_2
retro gas pump,Black,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_4_0
retro gas pump,Black,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_4_1
retro gas pump,Black,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_4_2
retro gas pump,Retro,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_5_0
retro gas pump,Retro,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_5_1
retro gas pump,Retro,2700,675,1x1,Nook's Cranny,FtrAmeretroGasstand_Remake_5_2
retro stereo,Black,6000,1500,2x1,Nook's Cranny,FtrStereoRetro_Remake_0_0
retro stereo,Brown,6000,1500,2x1,Nook's Cranny,FtrStereoRetro_Remake_1_0
robot hero,Red,,250000,3x3,Crafting,FtrHerorobot_Remake_0_0
robot hero,Blue,,250000,3x3,Crafting,FtrHerorobot_Remake_1_0
robot hero,Yellow,,250000,3x3,Crafting,FtrHerorobot_Remake_2_0
robot hero,Green,,250000,3x3,Crafting,FtrHerorobot_Remake_3_0
robot hero,Pink,,250000,3x3,Crafting,FtrHerorobot_Remake_4_0
